Year,HomeTeam,AwayTeam,Diff
12,1,35,-2
12,56,12,-3
12,24,53,1
12,50,26,1
12,31,37,1
12,11,46,0
12,28,55,0
12,39,21,4
12,41,13,-3
12,43,23,-2
12,47,29,-2
12,1,34,0
12,35,8,0
12,13,1,0
12,46,35,1
12,53,41,-3
12,29,56,0
12,34,31,-2
12,37,39,-1
12,8,11,0
12,23,50,1
12,21,43,1
12,13,12,1
12,31,12,0
12,28,53,3
12,41,46,-1
12,35,34,1
12,43,26,0
12,47,23,0
12,24,37,2
12,1,29,2
12,13,28,0
12,46,43,0
12,53,11,0
12,29,50,2
12,34,56,2
12,37,41,1
12,26,24,-1
12,55,31,-2
12,8,47,1
12,12,39,-1
12,23,35,1
12,21,1,0
12,24,29,1
12,50,12,2
12,11,23,4
12,39,34,3
12,41,55,1
12,47,37,2
12,56,53,3
12,1,26,4
12,50,13,-2
12,31,21,-3
12,43,8,-2
12,28,46,0
12,26,35,-1
12,13,47,-1
12,46,39,3
12,53,31,-2
12,29,43,-2
12,37,50,1
12,55,56,0
12,8,24,-2
12,12,41,0
12,23,1,-3
12,21,11,0
12,31,28,0
12,50,47,0
12,13,26,0
12,11,56,1
12,55,46,0
12,39,53,3
12,41,1,-1
12,35,37,2
12,43,24,-1
12,12,8,-2
12,23,29,1
12,34,21,-2
12,53,35,1
12,37,11,0
12,26,31,1
12,28,41,0
12,8,50,2
12,47,55,-1
12,56,43,-3
12,24,12,1
12,1,39,0
12,46,34,0
12,21,23,0
12,46,12,2
12,53,34,-1
12,29,11,0
12,37,13,0
12,26,23,-1
12,28,39,0
12,47,43,2
12,56,31,2
12,24,35,2
12,1,50,2
12,21,55,0
12,8,41,-2
12,34,28,-3
12,26,47,1
12,55,24,0
12,35,13,2
12,50,24,-4
12,13,8,3
12,31,46,2
12,11,28,0
12,55,26,-1
12,39,56,1
12,41,21,0
12,43,1,-1
12,12,53,0
12,23,37,0
12,34,29,0
12,46,26,2
12,53,23,-2
12,11,50,1
12,55,43,-3
12,28,1,-2
12,41,47,-4
12,56,24,2
12,12,13,3
12,21,8,0
12,31,35,0
12,34,37,0
12,39,29,1
12,50,56,1
12,29,21,0
12,37,12,2
12,26,11,1
12,35,28,1
12,8,53,0
12,43,41,-1
12,47,46,0
12,24,31,2
12,1,55,2
12,23,39,1
12,13,34,0
12,11,55,0
12,39,8,0
12,35,47,0
12,56,21,-2
12,12,28,2
12,55,13,-2
12,31,1,3
12,46,8,0
12,53,26,0
12,34,43,0
12,11,47,-3
12,28,37,-2
12,39,50,1
12,41,23,-2
12,56,35,1
12,12,29,-4
12,21,24,-2
12,29,13,-2
12,50,21,-4
12,29,46,1
12,24,41,2
12,23,31,-2
12,13,11,2
12,37,56,0
12,26,39,0
12,35,55,4
12,8,34,-2
12,43,28,2
12,47,53,-1
12,1,12,0
12,31,50,0
12,53,37,2
12,34,23,0
12,11,1,-2
12,55,29,-1
12,28,8,1
12,39,35,-1
12,41,26,-2
12,56,47,-1
12,21,13,0
12,46,24,-1
12,12,43,-1
12,1,24,-2
12,50,34,-1
12,13,53,0
12,29,37,0
12,11,39,0
12,26,8,-1
12,55,12,-1
12,41,56,3
12,43,35,1
12,47,31,0
12,23,28,0
12,21,46,6
12,31,41,1
12,46,23,0
12,53,21,0
12,34,26,2
12,37,43,-1
12,28,50,2
12,39,13,0
12,35,29,0
12,8,55,0
12,56,1,-2
12,12,11,1
12,24,47,1
12,31,29,4
12,46,13,0
12,53,50,2
12,34,41,0
12,37,55,-2
12,28,47,1
12,39,43,-3
12,8,1,1
12,56,23,0
12,12,26,-1
12,24,11,0
12,35,21,-1
12,50,46,0
12,13,24,2
12,29,53,0
12,11,34,-1
12,26,56,0
12,55,39,-1
12,41,35,-1
12,43,31,0
12,47,12,2
12,1,37,4
12,23,8,1
12,21,28,1
13,34,57,1
13,50,8,1
13,13,5,0
13,29,4,2
13,11,23,-1
13,26,49,0
13,28,46,1
13,39,2,0
13,41,30,1
13,35,56,2
13,43,31,-2
13,47,53,1
13,31,41,1
13,4,26,2
13,46,34,0
13,53,11,3
13,5,35,1
13,57,47,0
13,8,29,1
13,56,43,-1
13,49,13,1
13,23,39,-1
13,30,50,2
13,2,28,1
13,4,47,0
13,2,35,1
13,31,39,6
13,46,50,4
13,53,34,2
13,5,28,0
13,57,29,2
13,8,11,1
13,56,41,-1
13,49,43,1
13,23,13,2
13,30,26,0
13,50,53,1
13,13,56,1
13,29,46,-2
13,11,49,1
13,26,23,4
13,28,4,2
13,39,57,0
13,41,2,0
13,35,31,1
13,43,8,2
13,47,5,1
13,34,30,2
13,46,49,3
13,5,11,-1
13,50,31,0
13,4,23,1
13,53,2,-2
13,29,56,3
13,34,41,1
13,57,26,1
13,28,43,3
13,8,39,2
13,47,13,0
13,30,35,1
13,13,4,1
13,2,50,1
13,31,8,3
13,11,47,0
13,26,5,1
13,41,28,-1
13,43,34,-2
13,56,53,-1
13,23,46,-1
13,39,30,-2
13,35,29,1
13,49,57,-2
13,2,8,-1
13,13,50,-5
13,11,34,1
13,26,29,-1
13,39,5,-1
13,41,47,1
13,43,46,-1
13,56,30,-2
13,49,4,-1
13,23,53,0
13,35,28,2
13,31,57,-2
13,50,39,0
13,4,11,-1
13,46,13,-1
13,53,41,-1
13,29,43,0
13,34,31,3
13,5,2,0
13,57,23,-1
13,28,56,-2
13,8,35,-1
13,30,49,1
13,47,26,-1
13,50,56,-2
13,4,41,0
13,46,39,0
13,53,43,0
13,29,49,0
13,34,13,1
13,5,23,-1
13,57,35,-2
13,28,31,-1
13,30,11,-1
13,8,26,0
13,47,2,0
13,13,57,-1
13,2,30,-1
13,31,5,-2
13,11,29,1
13,26,46,0
13,39,34,-1
13,41,50,1
13,35,53,2
13,43,4,1
13,56,47,-1
13,49,28,-1
13,23,8,-1
13,49,41,0
13,13,35,0
13,4,53,1
13,46,8,-1
13,29,31,1
13,5,50,-1
13,11,43,0
13,26,2,0
13,57,30,1
13,28,39,1
13,47,34,2
13,23,56,1
13,50,11,0
13,31,47,0
13,53,29,-1
13,34,23,1
13,39,26,-1
13,41,5,0
13,35,46,1
13,8,28,2
13,43,13,0
13,56,57,2
13,30,4,0
13,2,49,1
13,50,47,-3
13,2,23,1
13,31,46,0
13,53,28,-1
13,34,29,4
13,39,49,-3
13,41,13,-1
13,35,11,-1
13,8,4,1
13,43,57,4
13,56,26,3
13,30,5,0
13,46,41,0
13,13,39,-1
13,4,34,1
13,29,30,2
13,5,8,-3
13,11,2,2
13,26,31,3
13,57,53,1
13,28,50,1
13,47,43,-3
13,49,56,1
13,23,35,1
13,13,53,2
13,4,35,0
13,46,56,1
13,29,41,1
13,5,34,1
13,11,39,5
13,26,50,2
13,57,2,0
13,28,30,1
13,47,8,0
13,49,31,-2
13,23,43,0
13,8,49,2
13,50,57,-1
13,2,13,0
13,31,4,0
13,34,28,1
13,39,29,1
13,41,23,-5
13,35,47,0
13,43,26,1
13,56,11,-1
13,30,46,0
13,53,5,-2
13,13,28,-1
13,4,50,0
13,53,31,0
13,29,5,-1
13,34,8,1
13,11,26,3
13,57,46,-1
13,35,39,6
13,47,49,1
13,56,2,-3
13,23,30,1
13,43,41,1
13,50,34,-1
13,2,43,-2
13,31,23,0
13,46,4,0
13,5,57,0
13,26,13,1
13,28,29,-1
13,39,56,0
13,41,11,1
13,8,53,-2
13,49,35,-2
13,30,47,-1
13,50,29,0
13,31,13,0
13,46,53,2
13,5,56,2
13,26,34,0
13,28,11,0
13,39,47,2
13,41,35,1
13,8,57,3
13,49,23,-3
13,30,43,-1
13,2,4,-1
13,13,8,1
13,4,39,-1
13,53,30,-3
13,11,46,3
13,57,41,-2
13,35,26,3
13,43,5,0
13,47,28,-1
13,56,31,-3
13,23,50,3
13,29,2,0
13,34,49,1
13,2,34,-3
13,5,46,0
13,11,31,0
13,26,41,2
13,57,4,0
13,39,43,3
13,35,50,0
13,47,29,2
13,56,8,-1
13,49,53,-1
13,23,28,-1
13,30,13,1
13,50,49,-1
13,13,11,0
13,31,2,2
13,4,5,2
13,46,47,0
13,53,26,-2
13,29,23,0
13,34,56,-1
13,28,57,2
13,41,39,2
13,8,30,2
13,43,35,1
13,46,43,0
13,31,30,-1
13,26,28,-1
13,13,29,0
13,11,57,0
13,39,53,0
13,41,8,1
13,35,34,-1
13,43,50,-1
13,56,4,1
13,49,5,2
13,23,47,2
13,50,13,-1
13,4,49,-1
13,29,26,2
13,34,11,1
13,5,39,-1
13,57,31,0
13,28,35,0
13,8,2,1
13,47,41,2
13,30,56,-3
13,50,2,-2
13,4,13,2
13,46,23,-2
13,53,56,2
13,29,35,-1
13,34,43,1
13,5,26,0
13,57,49,0
13,28,41,2
13,8,31,2
13,47,11,0
13,30,39,-2
13,13,34,-1
13,2,47,3
13,31,28,0
13,11,30,2
13,26,8,2
13,39,46,-3
13,41,4,1
13,35,57,5
13,43,53,1
13,56,50,1
13,49,29,-2
13,23,5,-1
13,30,2,0
13,50,41,2
13,4,43,0
13,46,26,1
13,53,35,-4
13,29,11,1
13,34,39,0
13,5,31,1
13,57,13,0
13,28,49,-2
13,8,23,-1
13,47,56,1
13,35,8,1
13,13,46,0
13,2,5,-1
13,31,34,-1
13,11,4,0
13,26,47,0
13,39,50,0
13,41,53,1
13,43,29,-2
13,56,28,0
13,49,30,0
13,23,57,4
13,2,46,0
13,53,39,1
13,29,13,-1
13,5,49,-1
13,47,23,-3
13,30,31,-1
13,50,43,2
13,53,23,2
13,57,11,1
13,35,30,1
13,13,47,1
13,2,53,2
13,31,50,-1
13,11,5,1
13,26,57,3
13,39,8,4
13,41,34,-1
13,43,28,-1
13,56,29,0
13,49,46,2
13,23,4,1
13,23,11,0
13,2,39,1
13,31,43,1
13,4,29,1
13,46,28,1
13,53,47,2
13,5,13,0
13,57,34,0
13,8,50,-1
13,56,35,1
13,49,26,0
13,30,41,0
13,46,2,0
13,28,26,1
13,8,41,1
13,13,23,-4
13,34,53,1
13,11,8,3
13,26,30,0
13,28,5,1
13,39,31,1
13,47,4,0
13,50,30,1
13,13,49,0
13,29,8,0
13,34,46,-2
13,11,53,1
13,26,4,0
13,28,2,2
13,39,23,-2
13,35,5,-1
13,43,56,-4
13,47,57,5
13,41,31,2
13,2,41,0
13,31,35,0
13,4,28,3
13,46,29,1
13,53,50,2
13,5,47,-2
13,57,39,0
13,8,43,-1
13,56,13,-2
13,49,11,1
13,23,26,1
13,30,34,-1
13,4,56,1
13,29,57,-1
13,35,2,3
13,26,11,-1
13,30,23,0
13,50,4,-1
13,2,56,-1
13,31,53,0
13,46,57,3
13,5,29,-1
13,28,13,3
13,39,35,1
13,41,43,1
13,8,34,1
13,49,47,-1
13,13,31,0
13,4,2,1
13,53,46,0
13,29,50,0
13,34,26,0
13,11,28,2
13,57,8,1
13,35,41,0
13,43,30,-2
13,47,39,1
13,56,5,0
13,23,49,1
13,13,26,2
13,4,46,1
13,53,8,2
13,11,41,0
13,57,5,-1
13,35,49,-1
13,47,30,2
13,56,39,0
13,23,31,-1
13,29,28,-1
13,50,46,1
13,34,35,0
13,41,56,0
13,50,23,1
13,31,56,-1
13,5,43,-2
13,26,35,1
13,28,47,-1
13,39,4,1
13,41,57,-1
13,8,13,-1
13,49,34,-2
13,30,53,1
13,2,29,0
13,46,11,3
13,2,31,0
13,11,13,-4
13,26,53,3
13,35,43,-1
13,23,29,0
13,5,4,1
13,57,28,-1
13,39,41,3
13,47,46,0
13,56,34,1
13,49,50,1
13,30,8,1
13,50,35,2
13,13,30,-1
13,31,11,1
13,53,49,0
13,29,47,0
13,34,2,3
13,41,26,-1
13,43,39,0
13,4,57,1
13,46,5,0
13,28,23,-1
13,8,56,0
13,13,43,0
13,4,30,2
13,46,35,0
13,29,53,2
13,5,41,1
13,11,50,0
13,26,39,-1
13,57,56,0
13,28,8,1
13,47,31,0
13,49,2,1
13,23,34,0
13,34,50,0
13,43,49,-1
13,35,13,0
13,50,5,-6
13,2,26,2
13,31,29,1
13,53,4,-1
13,34,47,3
13,39,28,-1
13,41,49,1
13,8,46,-2
13,56,23,1
13,30,57,-2
13,50,26,0
13,2,57,1
13,31,49,0
13,53,13,-1
13,34,5,0
13,39,11,3
13,41,29,1
13,35,4,1
13,8,47,1
13,43,23,1
13,56,46,0
13,30,28,1
13,28,53,0
13,13,41,1
13,4,8,1
13,46,31,5
13,29,34,0
13,5,30,1
13,11,35,0
13,26,56,2
13,57,43,3
13,47,50,0
13,49,39,0
13,23,2,4
13,43,2,-1
13,35,23,-1
13,50,28,2
13,2,11,0
13,31,26,1
13,53,57,-2
13,34,4,0
13,39,13,2
13,41,46,-1
13,8,5,0
13,43,47,-1
13,56,49,1
13,30,29,-1
13,43,11,0
13,13,2,0
13,4,31,0
13,46,30,2
13,29,39,2
13,5,53,3
13,11,56,1
13,26,43,1
13,57,50,0
13,28,34,0
13,47,35,-1
13,49,8,2
13,23,41,-1
14,50,22,-4
14,13,23,-1
14,36,5,1
14,29,4,0
14,55,31,-2
14,41,46,1
14,8,35,-1
14,43,58,-1
14,47,57,1
14,32,49,1
14,24,39,1
14,26,2,0
14,2,47,-1
14,31,50,1
14,4,24,0
14,46,26,-1
14,5,8,-1
14,57,32,0
14,39,43,3
14,49,29,-1
14,23,36,5
14,58,13,-1
14,35,41,0
14,55,2,2
14,50,5,0
14,13,46,-1
14,36,22,1
14,29,58,2
14,26,35,-1
14,41,49,0
14,8,31,0
14,43,57,-1
14,47,4,3
14,32,39,1
14,24,23,0
14,22,55,0
14,2,50,3
14,31,24,1
14,4,32,-1
14,46,29,2
14,57,36,4
14,39,41,-1
14,35,13,1
14,49,43,0
14,58,26,-3
14,23,47,0
14,22,8,0
14,50,57,1
14,13,39,0
14,2,4,3
14,31,23,1
14,46,43,0
14,5,35,1
14,26,29,-3
14,55,36,-1
14,41,32,-1
14,8,49,0
14,22,47,1
14,58,24,-1
14,4,41,-1
14,36,31,-1
14,29,2,0
14,57,55,0
14,39,8,2
14,35,22,2
14,43,26,-4
14,47,50,1
14,32,13,1
14,49,58,0
14,23,5,0
14,24,46,0
14,4,26,0
14,36,50,1
14,29,13,3
14,57,5,1
14,39,58,1
14,35,2,1
14,43,31,2
14,47,8,0
14,23,55,1
14,32,46,0
14,24,41,1
14,50,23,-4
14,13,49,3
14,2,57,0
14,31,35,0
14,46,4,2
14,5,43,-1
14,26,24,-2
14,55,47,0
14,41,29,-1
14,8,36,0
14,58,32,-1
14,22,39,2
14,57,31,0
14,4,58,0
14,36,2,-2
14,29,5,3
14,39,46,2
14,35,50,1
14,43,41,2
14,47,26,1
14,32,8,2
14,24,13,2
14,49,55,-1
14,23,22,1
14,50,24,0
14,13,43,4
14,2,23,1
14,31,4,0
14,46,49,0
14,5,47,0
14,26,39,0
14,55,29,-2
14,41,36,1
14,8,57,0
14,58,35,-1
14,13,4,-1
14,36,43,3
14,46,47,-2
14,29,24,1
14,5,31,0
14,26,41,2
14,55,35,1
14,57,23,-1
14,8,58,3
14,32,50,2
14,49,39,0
14,22,2,1
14,50,8,1
14,2,5,-1
14,31,22,1
14,4,49,0
14,39,29,-1
14,35,57,1
14,43,32,0
14,47,36,0
14,24,55,3
14,23,26,-1
14,58,46,0
14,41,13,4
14,8,55,4
14,50,49,0
14,31,2,0
14,4,39,0
14,29,32,2
14,26,13,0
14,57,41,1
14,35,36,1
14,24,43,0
14,58,47,2
14,5,22,0
14,46,23,0
14,22,32,0
14,39,50,0
14,13,5,-1
14,2,8,1
14,36,4,-2
14,55,46,-2
14,41,58,2
14,43,29,0
14,47,31,-1
14,32,26,1
14,49,24,3
14,23,35,-3
14,22,57,1
14,50,55,0
14,31,39,-1
14,4,43,2
14,46,2,3
14,29,36,0
14,5,41,-2
14,26,49,3
14,57,13,-2
14,35,47,-2
14,8,23,0
14,24,32,0
14,58,22,-1
14,55,58,1
14,13,31,0
14,2,24,0
14,36,26,-1
14,39,35,-1
14,41,8,1
14,43,50,1
14,47,29,0
14,32,5,1
14,49,57,-1
14,23,4,-1
14,22,46,-1
14,5,55,2
14,47,24,-1
14,50,13,-3
14,2,41,1
14,31,49,2
14,36,46,0
14,5,39,-1
14,55,32,1
14,57,29,1
14,35,43,3
14,8,4,1
14,23,58,-3
14,22,26,-2
14,13,55,0
14,4,57,-1
14,46,50,-1
14,29,23,0
14,39,2,2
14,43,47,0
14,32,36,3
14,24,5,1
14,49,35,1
14,58,31,1
14,26,8,1
14,41,22,2
14,13,8,0
14,4,55,3
14,46,35,2
14,29,50,1
14,26,31,4
14,39,57,1
14,41,23,0
14,43,22,1
14,32,2,0
14,24,36,-1
14,49,47,-1
14,58,5,0
14,50,58,0
14,2,43,1
14,31,32,-2
14,36,13,-2
14,5,26,-2
14,55,41,-3
14,57,24,-1
14,35,29,0
14,8,46,-1
14,47,39,0
14,23,49,-1
14,22,4,1
14,13,47,0
14,4,5,0
14,46,57,0
14,29,31,1
14,26,55,2
14,39,23,0
14,41,50,0
14,43,8,-2
14,32,35,-1
14,24,22,-1
14,49,36,-1
14,58,2,-1
14,50,4,-1
14,2,49,0
14,31,41,0
14,36,58,3
14,5,46,1
14,55,39,-3
14,57,26,0
14,35,24,1
14,8,29,1
14,47,32,2
14,23,43,4
14,22,13,0
14,50,26,-1
14,2,13,-1
14,31,46,-1
14,36,39,0
14,5,49,0
14,55,43,0
14,57,58,4
14,35,4,2
14,8,24,3
14,47,41,1
14,23,32,0
14,22,29,0
14,13,50,0
14,4,8,0
14,46,36,0
14,29,57,1
14,26,22,-1
14,39,5,0
14,41,2,-1
14,43,35,-2
14,32,55,1
14,24,47,0
14,49,31,2
14,35,26,3
14,2,55,1
14,31,8,-2
14,4,47,0
14,46,13,1
14,57,43,1
14,39,32,-2
14,49,41,6
14,23,24,-1
14,22,36,3
14,58,29,-1
14,50,31,2
14,13,58,-2
14,36,23,0
14,29,49,0
14,26,46,1
14,55,22,3
14,41,35,-1
14,8,5,1
14,43,39,1
14,47,2,3
14,32,57,1
14,24,4,6
14,2,26,0
14,31,55,0
14,39,24,2
14,35,8,2
14,50,2,0
14,13,35,-1
14,36,57,1
14,29,46,0
14,26,58,1
14,55,5,3
14,41,39,0
14,8,22,0
14,43,49,0
14,32,4,1
14,24,31,4
14,47,23,2
14,13,26,0
14,2,31,2
14,36,35,-1
14,55,8,0
14,39,4,1
14,41,57,4
14,43,24,-3
14,32,29,0
14,49,50,1
14,22,5,1
14,47,58,2
14,23,46,2
14,50,39,0
14,31,47,0
14,4,36,0
14,46,55,1
14,29,43,2
14,5,13,-2
14,57,22,1
14,35,23,0
14,8,2,0
14,24,49,-2
14,58,41,-1
14,26,32,1
14,4,29,-1
14,46,41,1
14,57,47,-3
14,49,22,-3
14,23,13,1
14,58,43,0
14,13,57,-1
14,36,29,0
14,55,50,0
14,39,31,0
14,43,4,0
14,23,8,1
14,32,24,-2
14,49,26,-1
14,22,50,2
14,58,23,0
14,47,35,0
14,50,43,1
14,31,13,-1
14,4,23,2
14,46,22,-1
14,29,47,2
14,5,32,1
14,26,36,1
14,57,49,-2
14,35,39,3
14,8,41,0
14,24,2,-1
14,58,55,1
14,4,2,4
14,36,55,5
14,29,26,2
14,57,50,5
14,39,13,1
14,35,5,3
14,43,46,-1
14,47,22,-3
14,32,41,0
14,24,58,0
14,49,8,1
14,23,31,4
14,50,47,1
14,13,32,-2
14,31,36,-1
14,46,24,0
14,26,43,-1
14,55,57,2
14,41,4,-4
14,8,39,2
14,58,49,2
14,2,29,-1
14,50,35,-3
14,31,43,1
14,46,32,2
14,26,4,0
14,55,23,1
14,41,24,-2
14,8,47,0
14,58,39,-1
14,13,29,0
14,2,36,-1
14,5,57,0
14,22,49,1
14,4,46,-2
14,36,8,0
14,29,41,1
14,57,2,-2
14,39,22,-2
14,35,31,2
14,43,5,0
14,47,55,0
14,32,58,3
14,24,26,0
14,49,13,3
14,23,50,3
14,5,36,1
14,49,32,3
14,22,58,0
14,50,36,-1
14,13,24,-1
14,2,35,0
14,31,57,1
14,46,39,-2
14,5,29,-3
14,26,47,5
14,55,49,1
14,41,43,1
14,8,32,-2
14,22,23,1
14,58,4,0
14,4,31,1
14,36,41,3
14,29,55,2
14,57,8,0
14,39,26,1
14,35,58,0
14,43,13,-1
14,47,5,-1
14,32,22,1
14,24,50,-2
14,49,46,1
14,23,2,0
14,13,36,-2
14,4,22,0
14,46,8,-2
14,29,35,-2
14,26,5,3
14,39,47,0
14,41,55,-1
14,43,2,0
14,32,31,0
14,24,57,0
14,49,23,-3
14,58,50,-3
14,2,46,0
14,41,5,-1
14,22,35,0
14,35,49,1
14,50,46,0
14,2,39,2
14,31,58,-1
14,36,32,1
14,5,24,-1
14,55,13,-2
14,57,4,-1
14,8,26,1
14,47,43,-1
14,23,29,0
14,22,41,1
14,50,29,-1
14,2,32,2
14,31,26,-2
14,36,24,2
14,5,58,1
14,55,4,-1
14,57,39,-2
14,35,46,-3
14,8,13,2
14,47,49,0
14,23,41,3
14,22,43,-1
14,4,50,1
14,46,5,3
14,29,8,-1
14,26,57,2
14,39,55,1
14,41,31,2
14,43,23,0
14,32,47,3
14,49,2,0
14,58,36,0
14,24,35,0
14,5,50,-1
14,2,58,0
14,31,29,-1
14,36,49,-2
14,5,4,0
14,55,26,-2
14,57,46,0
14,22,24,3
14,50,41,-1
14,35,32,1
14,8,43,-1
14,47,13,1
14,23,39,2
14,13,2,-2
14,46,31,0
14,29,22,2
14,26,50,1
14,39,36,0
14,41,47,-2
14,43,55,0
14,32,23,1
14,49,5,-1
14,58,57,-1
14,4,35,-1
14,24,8,2
14,46,58,2
14,13,41,-2
14,36,47,3
14,29,39,1
14,5,2,-2
14,26,23,2
14,55,24,-2
14,57,35,-2
14,8,50,2
14,32,43,0
14,49,4,-2
14,22,31,-2
14,13,22,-1
14,5,23,2
14,50,32,-1
14,2,22,1
14,31,5,-3
14,4,13,0
14,39,49,1
14,41,26,0
14,35,55,1
14,43,36,1
14,47,46,-1
14,24,29,0
14,23,57,-3
14,58,8,-3
15,2,34,0
15,59,5,0
15,46,49,-1
15,26,45,1
15,57,36,-4
15,39,7,1
15,8,13,2
15,43,41,2
15,47,31,2
15,23,4,3
15,22,24,0
15,30,10,1
15,13,46,1
15,31,2,-1
15,4,47,0
15,36,59,1
15,34,57,2
15,5,22,1
15,7,43,-1
15,41,8,1
15,10,23,3
15,24,39,1
15,45,30,1
15,49,26,0
15,13,39,0
15,31,59,-1
15,4,8,-1
15,36,47,-1
15,34,22,1
15,5,26,1
15,41,46,-2
15,10,2,2
15,24,57,-1
15,45,23,-2
15,49,43,0
15,7,30,-1
15,2,36,1
15,59,13,0
15,46,4,1
15,26,7,4
15,57,5,0
15,39,10,-1
15,8,49,-1
15,43,45,-1
15,47,24,4
15,23,41,3
15,22,31,1
15,30,34,1
15,46,5,0
15,26,39,0
15,7,34,0
15,41,4,1
15,8,24,-1
15,43,31,1
15,10,36,0
15,45,59,-2
15,49,47,-1
15,23,57,2
15,22,13,4
15,30,2,2
15,13,41,0
15,2,22,2
15,31,30,0
15,4,49,0
15,36,45,0
15,59,46,1
15,34,10,-2
15,5,23,1
15,57,8,-1
15,39,43,2
15,24,7,3
15,47,26,0
15,13,49,-2
15,31,23,-1
15,4,45,1
15,36,41,-2
15,59,10,-3
15,34,8,-1
15,5,30,0
15,57,22,0
15,39,46,2
15,24,43,1
15,2,26,-1
15,47,7,2
15,46,31,0
15,26,34,0
15,7,2,-1
15,41,57,3
15,8,59,4
15,43,47,0
15,10,13,0
15,45,5,0
15,49,24,1
15,23,36,0
15,30,4,1
15,22,39,-1
15,13,7,-1
15,2,23,0
15,31,10,-2
15,4,26,-2
15,36,22,2
15,59,41,2
15,34,49,1
15,5,8,0
15,57,43,1
15,39,45,2
15,47,46,0
15,24,30,0
15,46,34,0
15,26,36,2
15,8,31,0
15,43,13,-2
15,10,5,-1
15,45,2,2
15,49,39,0
15,23,59,1
15,22,47,0
15,7,4,4
15,41,24,0
15,30,57,-2
15,31,34,1
15,2,57,0
15,4,36,-1
15,59,24,2
15,5,13,0
15,26,43,0
15,41,49,0
15,8,7,2
15,10,45,0
15,23,46,0
15,30,22,0
15,47,39,0
15,45,41,1
15,13,4,-1
15,36,5,1
15,46,8,-1
15,34,47,1
15,7,10,1
15,57,31,2
15,39,2,0
15,43,30,0
15,24,26,-3
15,49,23,-3
15,22,59,0
15,2,13,1
15,31,26,-1
15,36,24,3
15,59,49,0
15,34,39,2
15,5,4,1
15,57,46,0
15,10,41,0
15,45,7,0
15,23,47,0
15,22,43,0
15,30,8,2
15,7,5,3
15,13,36,-8
15,4,59,2
15,46,45,0
15,26,22,-1
15,39,57,0
15,41,30,-1
15,8,23,0
15,43,34,1
15,47,2,-2
15,24,31,3
15,49,10,0
15,10,4,1
15,2,24,2
15,31,39,-2
15,36,46,1
15,59,26,1
15,34,41,2
15,5,49,0
15,57,47,3
15,45,8,-3
15,23,43,2
15,22,7,0
15,30,13,0
15,13,23,1
15,4,34,3
15,46,22,1
15,26,57,1
15,39,30,1
15,41,5,0
15,8,10,4
15,43,2,0
15,24,45,3
15,49,36,-2
15,7,31,0
15,47,59,-2
15,4,22,2
15,13,34,0
15,46,2,0
15,26,30,5
15,7,57,2
15,39,23,1
15,41,31,2
15,8,36,0
15,43,59,-1
15,47,10,1
15,24,5,-1
15,49,45,0
15,59,7,1
15,34,24,1
15,2,41,1
15,31,4,0
15,36,39,0
15,5,43,0
15,57,49,0
15,10,46,0
15,45,13,-1
15,23,26,-1
15,22,8,0
15,30,47,-3
15,13,47,1
15,4,57,1
15,36,43,0
15,59,30,4
15,46,7,-1
15,5,39,-1
15,41,26,2
15,8,2,0
15,10,24,-1
15,45,31,0
15,49,22,1
15,23,34,-1
15,7,23,-5
15,2,49,-1
15,31,13,1
15,34,45,0
15,26,46,3
15,57,59,1
15,39,41,3
15,43,8,-4
15,47,5,0
15,24,4,0
15,22,10,-1
15,30,36,-1
15,46,43,-1
15,13,24,5
15,4,39,0
15,36,34,2
15,59,2,2
15,5,31,0
15,41,7,-1
15,8,26,2
15,10,57,5
15,45,47,0
15,49,30,-1
15,23,22,1
15,43,4,-1
15,2,5,2
15,31,36,-5
15,34,59,-1
15,26,10,0
15,7,49,4
15,57,13,-1
15,39,8,2
15,47,41,0
15,24,23,-1
15,22,45,-1
15,30,46,0
15,13,26,-4
15,4,2,1
15,36,7,2
15,59,39,-2
15,46,24,0
15,5,34,0
15,41,22,-2
15,8,47,3
15,10,43,5
15,45,57,0
15,49,31,1
15,23,30,-1
15,2,8,0
15,31,45,0
15,34,23,-2
15,57,4,1
15,43,36,-2
15,47,13,-2
15,24,10,1
15,30,59,1
15,7,46,-2
15,26,41,2
15,39,5,3
15,22,49,-1
15,13,22,2
15,31,43,1
15,4,41,0
15,36,10,-1
15,59,45,1
15,34,7,1
15,5,46,-1
15,57,23,2
15,39,26,-1
15,47,49,-2
15,24,8,0
15,2,30,-1
15,46,59,-1
15,26,47,-1
15,7,24,1
15,41,13,0
15,8,57,2
15,43,39,-2
15,10,34,1
15,45,36,-2
15,49,4,-1
15,23,5,5
15,22,2,0
15,30,31,2
15,41,36,1
15,8,34,1
15,46,39,1
15,7,47,1
15,10,59,-1
15,23,31,5
15,22,57,-1
15,30,5,0
15,26,2,2
15,43,24,0
15,45,4,2
15,49,13,0
15,36,23,2
15,13,10,0
15,2,7,1
15,31,46,1
15,4,30,0
15,59,8,-1
15,34,26,-2
15,5,45,0
15,57,41,-1
15,39,22,0
15,47,43,-1
15,24,49,2
15,46,47,-1
15,26,4,3
15,7,13,0
15,41,59,-1
15,8,5,2
15,43,57,-2
15,10,31,4
15,45,39,2
15,49,34,0
15,23,2,1
15,22,36,-2
15,30,24,-1
15,13,43,-1
15,2,45,1
